Date,Location,Rainfall,Cloud3pm,Temp3pm
2016-12-11,Darwin,0.0,7.0,30.5
2016-12-12,Darwin,0.0,4.0,32.8
2016-12-13,Darwin,0.4,4.0,33.6
2016-12-14,Darwin,8.0,7.0,32.6
2016-12-15,Darwin,6.2,7.0,31.1
2016-12-16,Darwin,2.4,6.0,32.9
2016-12-17,Darwin,50.8,7.0,29.4
2016-12-18,Darwin,0.2,7.0,28.8
2016-12-19,Darwin,29.2,7.0,28.0
2016-12-20,Darwin,10.4,7.0,27.3
2016-12-21,Darwin,85.0,8.0,30.9
2016-12-22,Darwin,24.4,8.0,24.8
2016-12-23,Darwin,37.2,5.0,33.1
2016-12-24,Darwin,0.0,7.0,31.0
2016-12-25,Darwin,0.6,5.0,32.5
2016-12-26,Darwin,0.0,7.0,32.3
2016-12-27,Darwin,31.8,6.0,28.9
2016-12-28,Darwin,58.4,7.0,27.5
2016-12-29,Darwin,25.2,7.0,30.6
2016-12-30,Darwin,5.4,8.0,24.1
2016-12-31,Darwin,9.8,7.0,31.4
2017-01-01,Darwin,16.8,7.0,31.1
2017-01-02,Darwin,109.8,7.0,28.9
2017-01-03,Darwin,20.8,8.0,28.1
2017-01-04,Darwin,24.0,5.0,31.2
2017-01-05,Darwin,5.4,5.0,28.8
2017-01-06,Darwin,15.2,7.0,30.8
2017-01-07,Darwin,0.0,8.0,31.4
2017-01-08,Darwin,0.0,7.0,32.1
2017-01-09,Darwin,0.0,7.0,31.9
2017-01-10,Darwin,0.4,5.0,31.9
2017-01-11,Darwin,0.2,7.0,29.9
2017-01-12,Darwin,3.0,6.0,31.2
2017-01-13,Darwin,0.0,6.0,31.5
2017-01-14,Darwin,0.0,7.0,31.6
2017-01-15,Darwin,0.0,7.0,31.6
2017-01-16,Darwin,0.0,7.0,30.8
2017-01-17,Darwin,1.4,5.0,32.7
2017-01-18,Darwin,0.2,7.0,29.4
2017-01-19,Darwin,3.0,7.0,31.3
2017-01-20,Darwin,25.6,7.0,28.5
2017-01-21,Darwin,23.0,6.0,29.4
2017-01-22,Darwin,4.0,8.0,32.2
2017-01-23,Darwin,15.2,8.0,27.0
2017-01-24,Darwin,145.6,8.0,25.5
2017-01-25,Darwin,8.2,6.0,29.8
2017-01-26,Darwin,16.4,7.0,31.7
2017-01-27,Darwin,0.0,7.0,27.3
2017-01-28,Darwin,10.2,3.0,31.5
2017-01-29,Darwin,7.6,5.0,30.7
2017-01-30,Darwin,13.2,7.0,31.6
2017-01-31,Darwin,1.4,7.0,31.8
2017-02-01,Darwin,10.8,7.0,31.5
2017-02-02,Darwin,9.0,6.0,31.7
2017-02-03,Darwin,6.4,7.0,28.7
2017-02-04,Darwin,4.4,8.0,25.2
2017-02-05,Darwin,210.6,8.0,27.4
2017-02-06,Darwin,59.6,8.0,26.3
2017-02-07,Darwin,6.4,7.0,29.8
2017-02-08,Darwin,1.2,7.0,24.7
2017-02-09,Darwin,59.6,7.0,27.4
2017-02-10,Darwin,72.8,7.0,26.3
2017-02-11,Darwin,7.2,7.0,29.4
2017-02-12,Darwin,58.4,7.0,28.7
2017-02-13,Darwin,14.6,7.0,29.4
2017-02-14,Darwin,5.8,4.0,30.6
2017-02-15,Darwin,0.0,6.0,31.2
2017-02-16,Darwin,0.0,4.0,30.9
2017-02-17,Darwin,0.0,7.0,31.9
2017-02-18,Darwin,0.0,7.0,31.6
2017-02-19,Darwin,0.2,6.0,31.5
2017-02-20,Darwin,11.8,5.0,31.4
2017-02-21,Darwin,0.0,5.0,33.9
2017-02-22,Darwin,0.0,2.0,33.2
2017-02-23,Darwin,0.0,1.0,33.3
2017-02-24,Darwin,0.0,6.0,30.6
2017-02-25,Darwin,0.0,6.0,29.9
2017-02-26,Darwin,15.4,6.0,32.7
2017-02-27,Darwin,49.2,5.0,32.5
2017-02-28,Darwin,21.4,5.0,32.0
2017-03-01,Darwin,0.0,2.0,32.2
2017-03-02,Darwin,0.0,7.0,33.7
2017-03-03,Darwin,0.0,6.0,32.3
2017-03-04,Darwin,31.2,8.0,31.5
2017-03-05,Darwin,55.0,7.0,27.9
2017-03-06,Darwin,32.2,7.0,26.8
2017-03-07,Darwin,34.8,8.0,29.7
2017-03-08,Darwin,0.0,8.0,24.4
2017-03-09,Darwin,32.6,7.0,27.3
2017-03-10,Darwin,8.4,7.0,32.0
2017-03-11,Darwin,0.0,7.0,31.2
2017-03-12,Darwin,3.6,8.0,32.6
2017-03-13,Darwin,0.0,4.0,30.6
2017-03-14,Darwin,11.2,5.0,31.8
2017-03-15,Darwin,3.8,5.0,31.7
2017-03-16,Darwin,9.4,2.0,31.8
2017-03-17,Darwin,18.4,7.0,31.5
2017-03-18,Darwin,13.6,5.0,31.9
2017-03-19,Darwin,33.0,6.0,31.2
2017-03-20,Darwin,22.0,8.0,28.5
2017-03-21,Darwin,33.8,7.0,30.1
2017-03-22,Darwin,6.8,7.0,27.4
2017-03-23,Darwin,20.0,7.0,30.3
2017-03-24,Darwin,18.0,7.0,27.5
2017-03-25,Darwin,17.0,8.0,27.7
2017-03-26,Darwin,18.2,7.0,30.1
2017-03-27,Darwin,0.4,6.0,28.9
2017-03-28,Darwin,0.2,3.0,32.7
2017-03-29,Darwin,0.0,7.0,32.6
2017-03-30,Darwin,25.4,7.0,31.7
2017-03-31,Darwin,9.4,7.0,30.9
2017-04-01,Darwin,26.2,8.0,32.7
2017-04-02,Darwin,0.0,7.0,32.1
2017-04-03,Darwin,0.0,7.0,34.0
2017-04-04,Darwin,0.0,5.0,32.7
2017-04-05,Darwin,0.0,5.0,32.0
2017-04-06,Darwin,24.6,3.0,31.7
2017-04-07,Darwin,27.6,7.0,33.0
2017-04-08,Darwin,0.0,5.0,33.7
2017-04-09,Darwin,0.0,7.0,31.8
2017-04-10,Darwin,1.2,7.0,31.5
2017-04-11,Darwin,23.4,8.0,19.0
2017-04-12,Darwin,65.8,7.0,25.9
2017-04-13,Darwin,3.4,3.0,31.4
2017-04-14,Darwin,0.0,3.0,32.1
2017-04-15,Darwin,0.0,6.0,32.4
2017-04-16,Darwin,0.0,3.0,32.6
2017-04-17,Darwin,7.2,3.0,32.5
2017-04-18,Darwin,0.0,6.0,32.3
2017-04-19,Darwin,0.0,4.0,33.1
2017-04-20,Darwin,1.8,6.0,33.1
2017-04-21,Darwin,0.0,3.0,31.8
2017-04-22,Darwin,0.0,4.0,32.9
2017-04-23,Darwin,0.0,2.0,32.9
2017-04-24,Darwin,0.0,3.0,33.9
2017-04-25,Darwin,0.0,7.0,32.8
2017-04-26,Darwin,0.0,7.0,28.9
2017-04-27,Darwin,0.2,8.0,25.9
2017-04-28,Darwin,3.4,7.0,26.9
2017-04-29,Darwin,0.0,2.0,30.8
2017-04-30,Darwin,0.0,5.0,31.6
2017-05-01,Darwin,0.0,2.0,30.9
2017-05-02,Darwin,0.0,2.0,30.7
2017-05-03,Darwin,0.0,7.0,31.6
2017-05-04,Darwin,0.0,5.0,31.9
2017-05-05,Darwin,0.0,1.0,32.7
2017-05-06,Darwin,0.0,3.0,32.7
2017-05-07,Darwin,0.0,2.0,33.1
2017-05-08,Darwin,0.0,3.0,32.7
2017-05-09,Darwin,0.0,1.0,32.8
2017-05-10,Darwin,0.0,1.0,32.0
2017-05-11,Darwin,0.0,1.0,31.4
2017-05-12,Darwin,0.0,1.0,31.4
2017-05-13,Darwin,0.0,7.0,29.9
2017-05-14,Darwin,0.0,7.0,32.5
2017-05-15,Darwin,0.0,7.0,30.6
2017-05-16,Darwin,0.0,7.0,31.3
2017-05-17,Darwin,0.0,3.0,30.8
2017-05-18,Darwin,0.0,2.0,32.8
2017-05-19,Darwin,0.0,1.0,33.5
2017-05-20,Darwin,0.2,1.0,31.2
2017-05-21,Darwin,0.0,2.0,32.3
2017-05-22,Darwin,0.0,5.0,31.1
2017-05-23,Darwin,0.0,3.0,34.0
2017-05-24,Darwin,0.0,1.0,33.3
2017-05-25,Darwin,0.0,2.0,32.8
2017-05-26,Darwin,0.0,0.0,31.3
2017-05-27,Darwin,0.0,2.0,32.7
2017-05-28,Darwin,0.0,7.0,31.6
2017-05-29,Darwin,0.0,7.0,32.3
2017-05-30,Darwin,0.0,1.0,31.7
2017-05-31,Darwin,0.2,8.0,31.2
2017-06-01,Darwin,0.0,4.0,31.3
2017-06-02,Darwin,0.0,3.0,31.2
2017-06-03,Darwin,0.0,7.0,30.9
2017-06-04,Darwin,0.0,7.0,30.8
2017-06-05,Darwin,0.0,3.0,32.1
2017-06-06,Darwin,0.0,1.0,31.0
2017-06-07,Darwin,0.0,1.0,30.1
2017-06-08,Darwin,0.0,4.0,28.8
2017-06-09,Darwin,0.0,5.0,28.5
2017-06-10,Darwin,0.0,7.0,28.5
2017-06-11,Darwin,0.0,1.0,28.6
2017-06-12,Darwin,0.0,2.0,28.5
2017-06-13,Darwin,0.0,2.0,29.4
2017-06-14,Darwin,0.0,0.0,28.7
2017-06-15,Darwin,0.0,0.0,30.2
2017-06-16,Darwin,0.0,1.0,30.5
2017-06-17,Darwin,0.0,3.0,31.2
2017-06-18,Darwin,0.0,1.0,32.7
2017-06-19,Darwin,0.0,1.0,32.7
2017-06-20,Darwin,0.0,1.0,32.3
2017-06-21,Darwin,0.0,0.0,32.0
2017-06-22,Darwin,0.0,0.0,32.1
2017-06-23,Darwin,0.0,1.0,29.2
2017-06-24,Darwin,0.0,5.0,31.0
2017-06-25,Darwin,0.0,1.0,29.0
2013-03-01,Katherine,0.0,3.0,34.1
2013-03-02,Katherine,0.8,8.0,29.0
2013-03-03,Katherine,0.0,6.0,35.1
2013-03-04,Katherine,81.0,5.0,31.2
2013-03-05,Katherine,0.0,3.0,33.6
2013-03-06,Katherine,0.0,2.0,35.0
2013-03-07,Katherine,0.0,5.0,35.0
2013-03-08,Katherine,0.0,5.0,35.2
2013-03-09,Katherine,6.6,3.0,31.4
2013-03-10,Katherine,0.4,5.0,34.8
2013-03-11,Katherine,6.6,8.0,34.5
2013-03-12,Katherine,0.0,3.0,34.0
2013-03-13,Katherine,0.0,2.0,35.8
2013-03-14,Katherine,0.0,2.0,35.2
2013-03-15,Katherine,0.0,2.0,36.2
2013-03-16,Katherine,1.0,2.0,36.1
2013-03-17,Katherine,3.2,5.0,36.0
2013-03-18,Katherine,0.0,2.0,36.3
2013-03-19,Katherine,0.0,2.0,36.1
2013-03-20,Katherine,0.0,2.0,36.8
2013-03-21,Katherine,0.0,2.0,37.3
2013-03-23,Katherine,0.0,8.0,35.2
2013-03-24,Katherine,0.0,8.0,30.0
2013-03-26,Katherine,0.8,4.0,32.0
2013-03-27,Katherine,3.4,6.0,28.1
2013-03-28,Katherine,117.6,8.0,25.4
2013-03-29,Katherine,79.4,8.0,27.0
2013-03-31,Katherine,23.6,8.0,25.6
2013-04-01,Katherine,96.4,8.0,30.5
2013-04-02,Katherine,0.0,5.0,31.5
2013-04-03,Katherine,6.0,3.0,32.5
2013-04-04,Katherine,0.0,3.0,34.0
2013-04-05,Katherine,0.8,5.0,33.9
2013-04-06,Katherine,0.0,8.0,31.9
2013-04-07,Katherine,0.0,6.0,32.5
2013-04-08,Katherine,0.0,3.0,33.3
2013-04-09,Katherine,0.0,3.0,34.6
2013-04-10,Katherine,0.0,1.0,33.9
2013-04-11,Katherine,0.0,1.0,33.1
2013-04-12,Katherine,0.0,2.0,32.8
2013-04-13,Katherine,0.0,3.0,32.2
2013-04-14,Katherine,0.0,3.0,34.1
2013-04-15,Katherine,0.0,2.0,35.0
2013-04-16,Katherine,0.0,2.0,35.6
2013-04-17,Katherine,0.0,3.0,35.0
2013-04-18,Katherine,0.0,1.0,35.4
2013-04-20,Katherine,0.0,1.0,35.6
2013-04-21,Katherine,0.0,2.0,36.0
2013-04-22,Katherine,0.0,1.0,35.5
2013-04-23,Katherine,0.0,1.0,35.8
2013-04-24,Katherine,0.0,1.0,34.0
2013-04-25,Katherine,0.0,1.0,34.7
2013-04-26,Katherine,0.0,8.0,33.5
2013-04-27,Katherine,0.0,4.0,33.3
2013-04-28,Katherine,0.0,1.0,34.2
2013-04-29,Katherine,0.0,3.0,33.3
2013-04-30,Katherine,0.0,1.0,33.1
2013-05-01,Katherine,0.0,3.0,34.0
2013-05-02,Katherine,0.0,4.0,34.6
2013-05-03,Katherine,0.0,1.0,34.5
2013-05-04,Katherine,0.0,6.0,34.0
2013-05-05,Katherine,0.0,1.0,34.4
2013-05-06,Katherine,0.0,2.0,34.6
2013-05-07,Katherine,0.0,2.0,33.2
2013-05-08,Katherine,0.0,3.0,32.1
2013-05-09,Katherine,0.0,2.0,33.7
2013-05-10,Katherine,0.0,3.0,33.1
2013-05-11,Katherine,0.0,6.0,32.5
2013-05-12,Katherine,0.0,1.0,33.9
2013-05-13,Katherine,0.0,2.0,32.0
2013-05-14,Katherine,0.0,2.0,30.2
2013-05-15,Katherine,0.0,6.0,31.8
2013-05-16,Katherine,0.0,7.0,31.2
2013-05-17,Katherine,0.0,6.0,32.5
2013-05-19,Katherine,0.0,3.0,32.8
2013-05-20,Katherine,0.0,5.0,33.3
2013-05-21,Katherine,0.0,4.0,34.4
2013-05-22,Katherine,0.0,5.0,34.3
2013-05-23,Katherine,0.0,6.0,32.1
2013-05-24,Katherine,0.0,1.0,27.4
2013-05-25,Katherine,0.0,1.0,26.1
2013-05-26,Katherine,0.0,1.0,28.1
2013-05-27,Katherine,0.0,1.0,30.1
2013-05-28,Katherine,0.0,1.0,31.6
2013-05-29,Katherine,0.0,4.0,32.0
2013-05-30,Katherine,0.0,4.0,31.5
2013-05-31,Katherine,0.0,7.0,32.5
2013-06-02,Katherine,0.0,2.0,32.6
2013-06-03,Katherine,0.0,0.0,30.5
2013-06-04,Katherine,0.0,0.0,29.5
2013-06-05,Katherine,0.0,4.0,31.4
2013-06-06,Katherine,0.0,7.0,30.5
2013-06-07,Katherine,0.0,1.0,32.4
2013-06-09,Katherine,0.0,1.0,31.7
2013-06-10,Katherine,0.0,5.0,31.4
2013-06-12,Katherine,0.0,2.0,33.0
2013-06-13,Katherine,0.0,0.0,32.3
2013-06-14,Katherine,0.0,6.0,31.1
2013-06-16,Katherine,0.0,4.0,29.0
2013-06-17,Katherine,0.0,1.0,30.1
2013-06-18,Katherine,0.0,1.0,30.1
2013-06-19,Katherine,0.1,6.0,30.0
2013-06-20,Katherine,0.0,8.0,27.5
2013-06-21,Katherine,0.0,8.0,29.2
2013-06-22,Katherine,0.0,6.0,29.1
2013-06-23,Katherine,0.0,0.0,29.5
2013-06-24,Katherine,0.0,0.0,30.6
2013-06-25,Katherine,0.0,0.0,31.5
2013-06-26,Katherine,0.0,0.0,32.2
2013-06-27,Katherine,0.0,0.0,32.2
2013-06-28,Katherine,0.0,2.0,32.5
2013-06-29,Katherine,0.0,3.0,31.0
2013-06-30,Katherine,0.0,0.0,29.0
2013-07-01,Katherine,0.0,0.0,25.8
2013-07-02,Katherine,0.0,0.0,26.2
2013-07-03,Katherine,0.0,0.0,27.2
2013-07-04,Katherine,0.0,2.0,29.8
2013-07-05,Katherine,0.0,1.0,30.2
2013-07-06,Katherine,0.0,0.0,31.8
2013-07-07,Katherine,0.0,2.0,32.1
2013-07-08,Katherine,0.0,5.0,32.5
2013-07-09,Katherine,0.0,2.0,31.5
2013-07-10,Katherine,0.0,1.0,30.5
2013-07-11,Katherine,0.0,1.0,31.2
2013-07-12,Katherine,0.0,6.0,30.9
2013-07-14,Katherine,0.0,0.0,32.0
2013-07-15,Katherine,0.0,0.0,31.0
2013-07-16,Katherine,0.0,1.0,31.5
2013-07-17,Katherine,0.0,1.0,31.2
2013-07-18,Katherine,0.0,3.0,31.0
2013-07-19,Katherine,0.0,3.0,32.0
2013-07-20,Katherine,0.0,0.0,32.5
2013-07-21,Katherine,0.0,7.0,30.7
2013-07-22,Katherine,0.0,0.0,30.8
2013-07-23,Katherine,0.0,0.0,29.6
2013-07-24,Katherine,0.0,1.0,26.7
2013-07-25,Katherine,0.0,0.0,26.5
2013-07-26,Katherine,0.0,0.0,28.8
2013-07-27,Katherine,0.0,0.0,31.0
2013-07-28,Katherine,0.0,0.0,32.1
2013-07-29,Katherine,0.0,4.0,32.0
2013-07-30,Katherine,0.0,0.0,32.0
2013-07-31,Katherine,0.0,2.0,30.2
2013-08-01,Katherine,0.0,2.0,30.5
2013-08-02,Katherine,0.0,0.0,31.5
2013-08-03,Katherine,0.0,0.0,29.9
2013-08-04,Katherine,0.0,0.0,30.2
2013-08-05,Katherine,0.0,0.0,31.0
2013-08-06,Katherine,0.0,0.0,30.0
2013-08-07,Katherine,0.0,0.0,31.0
2013-08-08,Katherine,0.0,0.0,31.0
2013-08-09,Katherine,0.0,0.0,31.4
2013-08-10,Katherine,0.0,0.0,32.0
2013-08-11,Katherine,0.0,0.0,32.7
2013-08-12,Katherine,0.0,0.0,33.7
2013-08-13,Katherine,0.0,0.0,33.6
2013-08-14,Katherine,0.0,0.0,34.5
2013-08-15,Katherine,0.0,0.0,35.5
2013-08-16,Katherine,0.0,2.0,34.8
2013-08-17,Katherine,0.0,0.0,35.0
2013-08-18,Katherine,0.0,0.0,35.0
2013-08-19,Katherine,0.0,0.0,37.0
2013-08-20,Katherine,0.0,0.0,36.0
2013-08-21,Katherine,0.0,1.0,36.0
2013-08-22,Katherine,0.0,5.0,32.0
2013-08-23,Katherine,0.0,0.0,31.0
2013-08-24,Katherine,0.0,0.0,30.4
2013-08-25,Katherine,0.0,0.0,31.6
2013-08-26,Katherine,0.0,0.0,33.7
2013-08-27,Katherine,0.0,0.0,34.1
2013-08-28,Katherine,0.0,2.0,34.0
2013-08-29,Katherine,0.0,0.0,35.0
2013-08-30,Katherine,0.0,3.0,34.3
2013-08-31,Katherine,0.0,0.0,35.0
2013-09-01,Katherine,0.0,0.0,36.5
2013-09-02,Katherine,0.0,0.0,34.0
2013-09-03,Katherine,0.0,0.0,34.0
2013-09-04,Katherine,0.0,4.0,32.8
2013-09-05,Katherine,0.0,5.0,32.2
2013-09-06,Katherine,0.0,4.0,31.6
2013-09-07,Katherine,0.0,1.0,32.8
2013-09-08,Katherine,0.0,1.0,33.9
2013-09-09,Katherine,0.0,5.0,35.0
2013-09-10,Katherine,0.0,4.0,35.0
2013-09-11,Katherine,0.0,4.0,36.8
2013-09-12,Katherine,0.0,3.0,36.9
2013-09-13,Katherine,0.0,3.0,36.5
2013-09-14,Katherine,0.0,2.0,38.0
2013-09-15,Katherine,0.0,5.0,36.4
2013-09-16,Katherine,0.0,3.0,36.7
2013-09-17,Katherine,0.0,4.0,36.8
2013-09-18,Katherine,0.0,6.0,33.2
2013-09-19,Katherine,0.0,4.0,36.1
2013-09-20,Katherine,0.0,4.0,39.0
2013-09-22,Katherine,0.0,6.0,31.1
2013-09-23,Katherine,0.0,4.0,38.1
2013-09-24,Katherine,0.0,3.0,38.0
2013-09-25,Katherine,0.0,1.0,37.4
2013-09-26,Katherine,0.0,1.0,37.9
2013-09-27,Katherine,0.0,2.0,37.0
2013-09-29,Katherine,0.0,1.0,37.8
2013-09-30,Katherine,0.0,1.0,38.5
2013-10-01,Katherine,0.0,1.0,39.2
2013-10-02,Katherine,0.0,2.0,39.0
2013-10-03,Katherine,0.2,6.0,35.3
2013-10-04,Katherine,0.0,0.0,37.0
2013-10-05,Katherine,0.0,0.0,38.0
2013-10-06,Katherine,0.0,0.0,38.0
2013-10-07,Katherine,0.0,4.0,38.4
2013-10-08,Katherine,0.0,6.0,37.6
2013-10-09,Katherine,0.0,3.0,40.8
2013-10-10,Katherine,0.0,4.0,39.9
2013-10-11,Katherine,0.0,4.0,39.2
2013-10-12,Katherine,0.0,2.0,39.4
2013-10-13,Katherine,0.0,0.0,40.0
2013-10-14,Katherine,0.0,6.0,26.8
2013-10-15,Katherine,12.0,6.0,35.0
2013-10-16,Katherine,2.2,6.0,35.0
2013-10-17,Katherine,0.0,6.0,38.0
2013-10-18,Katherine,0.0,4.0,35.0
2013-10-19,Katherine,0.0,3.0,39.0
2013-10-21,Katherine,0.0,3.0,38.2
2013-10-22,Katherine,0.0,4.0,38.0
2013-10-23,Katherine,0.0,6.0,36.5
2013-10-24,Katherine,0.0,5.0,36.0
2013-10-25,Katherine,0.0,2.0,38.5
2013-10-26,Katherine,0.0,4.0,41.0
2013-10-27,Katherine,0.0,6.0,36.0
2013-10-28,Katherine,0.0,5.0,38.3
2013-10-29,Katherine,0.0,5.0,37.3
2013-10-30,Katherine,0.0,4.0,39.1
2013-10-31,Katherine,0.0,5.0,40.0
2013-11-01,Katherine,0.0,4.0,40.0
2013-11-02,Katherine,0.0,1.0,40.5
2013-11-03,Katherine,0.0,4.0,41.0
2013-11-04,Katherine,0.0,5.0,38.0
2013-11-05,Katherine,0.0,3.0,39.6
2013-11-06,Katherine,0.0,2.0,40.2
2013-11-07,Katherine,0.0,4.0,38.8
2013-11-08,Katherine,0.0,4.0,38.0
2013-11-09,Katherine,0.0,6.0,40.0
2013-11-10,Katherine,0.0,5.0,38.8
2013-11-11,Katherine,16.4,7.0,33.0
2013-11-12,Katherine,5.4,6.0,39.0
2013-11-13,Katherine,0.4,7.0,33.3
2013-11-14,Katherine,6.6,5.0,35.0
2013-11-15,Katherine,9.2,5.0,35.0
2013-11-16,Katherine,0.0,4.0,40.0
2013-11-17,Katherine,0.0,5.0,39.5
2013-11-18,Katherine,19.4,6.0,37.1
2013-11-19,Katherine,0.0,6.0,37.5
2013-11-20,Katherine,0.0,8.0,26.0
2013-11-21,Katherine,0.6,4.0,37.0
2013-11-22,Katherine,0.0,8.0,25.7
2013-11-23,Katherine,2.8,6.0,35.0
2013-11-24,Katherine,0.4,7.0,26.0
2013-11-25,Katherine,23.2,7.0,32.7
2013-11-26,Katherine,11.0,7.0,36.4
2013-11-27,Katherine,42.4,6.0,34.0
2013-11-28,Katherine,4.2,4.0,36.1
2013-11-30,Katherine,1.0,6.0,37.0
2013-12-01,Katherine,35.4,3.0,35.8
2013-12-02,Katherine,8.0,7.0,33.1
2013-12-03,Katherine,7.0,3.0,34.0
2013-12-04,Katherine,0.0,6.0,36.0
2013-12-05,Katherine,16.0,6.0,33.0
2013-12-06,Katherine,25.8,6.0,35.0
2013-12-07,Katherine,0.0,4.0,36.0
2013-12-08,Katherine,0.0,4.0,38.0
2013-12-09,Katherine,0.0,6.0,36.0
2013-12-10,Katherine,0.0,2.0,37.5
2013-12-11,Katherine,0.0,4.0,38.0
2013-12-12,Katherine,0.0,5.0,37.0
2013-12-13,Katherine,0.1,6.0,34.0
2013-12-14,Katherine,0.0,7.0,37.0
2013-12-15,Katherine,0.0,4.0,38.0
2013-12-16,Katherine,0.0,6.0,37.0
2013-12-17,Katherine,19.4,7.0,36.2
2013-12-18,Katherine,0.0,6.0,36.0
2013-12-19,Katherine,0.0,4.0,38.2
2013-12-20,Katherine,5.8,6.0,36.6
2013-12-21,Katherine,0.0,5.0,37.0
2013-12-22,Katherine,0.0,4.0,35.0
2013-12-23,Katherine,0.0,6.0,35.0
2013-12-24,Katherine,0.0,6.0,34.0
2013-12-25,Katherine,4.4,7.0,30.9
2013-12-26,Katherine,15.6,8.0,27.8
2013-12-27,Katherine,0.4,8.0,32.3
2013-12-29,Katherine,27.8,6.0,33.0
2013-12-30,Katherine,0.0,4.0,36.0
2013-12-31,Katherine,0.2,3.0,31.8
2014-01-01,Katherine,3.2,2.0,32.1
2014-01-02,Katherine,0.0,2.0,37.3
2014-01-03,Katherine,0.0,4.0,36.0
2014-01-05,Katherine,0.0,6.0,36.0
2014-01-06,Katherine,0.0,6.0,36.0
2014-01-07,Katherine,0.0,5.0,38.0
2014-01-08,Katherine,0.0,0.0,40.0
2014-01-09,Katherine,0.0,2.0,39.5
2014-01-10,Katherine,0.0,6.0,36.2
2014-01-11,Katherine,0.6,6.0,30.1
2014-01-12,Katherine,4.4,6.0,34.7
2014-01-13,Katherine,6.0,7.0,25.8
2014-01-14,Katherine,20.8,8.0,28.7
2014-01-15,Katherine,8.0,8.0,28.2
2014-01-16,Katherine,25.0,8.0,30.3
2014-01-17,Katherine,8.2,8.0,28.0
2014-01-18,Katherine,9.8,7.0,34.0
2014-01-19,Katherine,0.8,8.0,25.0
2014-01-20,Katherine,12.1,8.0,33.7
2014-01-21,Katherine,0.0,6.0,34.4
2014-01-22,Katherine,59.6,7.0,32.0
2014-01-23,Katherine,41.0,6.0,33.0
2014-01-24,Katherine,2.6,7.0,28.5
2014-01-25,Katherine,15.8,6.0,33.0
2014-01-27,Katherine,9.2,5.0,33.6
2014-01-28,Katherine,0.8,4.0,33.8
2014-01-29,Katherine,19.8,6.0,32.0
2014-01-30,Katherine,4.6,6.0,34.0
2014-01-31,Katherine,2.0,5.0,31.0
2014-02-01,Katherine,69.5,8.0,28.0
2014-02-03,Katherine,15.0,8.0,25.2
2014-02-04,Katherine,34.0,8.0,29.4
2014-02-06,Katherine,1.8,8.0,29.0
2014-02-07,Katherine,17.4,8.0,25.4
2014-02-08,Katherine,10.2,5.0,33.0
2014-02-09,Katherine,19.4,5.0,34.0
2014-02-10,Katherine,5.4,4.0,33.8
2014-02-11,Katherine,6.6,8.0,25.8
2014-02-12,Katherine,0.8,6.0,31.6
2014-02-13,Katherine,6.0,4.0,33.5
2014-02-14,Katherine,12.4,4.0,35.0
2014-02-15,Katherine,6.6,3.0,33.5
2014-02-16,Katherine,0.0,8.0,31.7
2014-02-17,Katherine,11.8,4.0,32.1
2014-02-18,Katherine,0.0,3.0,34.6
2014-02-19,Katherine,0.0,4.0,32.8
2014-02-20,Katherine,0.0,5.0,29.4
2014-02-21,Katherine,5.2,1.0,34.2
2014-02-22,Katherine,0.0,4.0,34.1
2014-02-23,Katherine,0.0,3.0,34.0
2014-02-24,Katherine,0.0,6.0,33.2
2014-02-25,Katherine,0.0,4.0,33.2
2014-02-26,Katherine,0.0,5.0,31.7
2014-02-27,Katherine,5.5,6.0,34.4
2014-02-28,Katherine,33.4,4.0,32.1
2014-03-01,Katherine,7.6,6.0,28.0
2014-03-02,Katherine,84.0,4.0,33.0
2014-03-03,Katherine,4.6,5.0,33.0
2014-03-04,Katherine,0.0,5.0,33.5
2014-03-05,Katherine,0.0,5.0,34.2
2014-03-06,Katherine,0.0,6.0,35.0
2014-03-07,Katherine,0.0,6.0,33.7
2014-03-09,Katherine,3.2,3.0,34.5
2014-03-10,Katherine,0.0,4.0,35.4
2014-03-11,Katherine,0.0,4.0,34.5
2014-03-13,Katherine,3.0,6.0,35.8
2014-03-14,Katherine,0.0,3.0,34.7
2014-03-15,Katherine,0.0,4.0,26.0
2014-03-16,Katherine,0.0,3.0,35.3
2014-03-17,Katherine,0.0,3.0,36.0
2014-03-18,Katherine,0.0,2.0,36.0
2014-03-19,Katherine,0.0,1.0,36.2
2014-03-20,Katherine,0.0,2.0,36.7
2014-03-21,Katherine,0.0,3.0,36.9
2014-03-22,Katherine,0.0,3.0,36.7
2014-03-23,Katherine,0.0,5.0,35.8
2014-03-24,Katherine,0.0,5.0,34.9
2014-03-25,Katherine,4.2,2.0,36.0
2014-03-26,Katherine,0.0,2.0,34.8
2014-03-27,Katherine,0.0,0.0,34.0
2014-03-28,Katherine,0.0,0.0,35.0
2014-03-29,Katherine,0.0,3.0,35.7
2014-03-30,Katherine,0.0,6.0,37.5
2014-03-31,Katherine,4.8,5.0,36.3
2014-04-01,Katherine,0.0,2.0,37.2
2014-04-02,Katherine,0.0,4.0,35.6
2014-04-03,Katherine,0.0,6.0,35.5
2014-04-04,Katherine,0.0,6.0,36.0
2014-04-05,Katherine,0.0,4.0,37.0
2014-04-06,Katherine,0.0,6.0,37.0
2014-04-07,Katherine,0.0,7.0,37.0
2014-04-08,Katherine,0.0,7.0,33.2
2014-04-09,Katherine,9.2,6.0,35.7
2014-04-10,Katherine,0.0,4.0,36.0
